mode,prevalence_regime,scenario,replicate,n,target_prevalence,selected_n,realized_prevalence,gcm_stat,normal_p,multiplier_p,multiplier_reps
oracle,atlas_like,uneven_propensity,66,60000,0.0007023592887015931,48,0.0008,0.9952399656541162,0.15980978415800773,0.1475,399
oracle,atlas_like,uneven_propensity,67,60000,0.0007023592887015931,47,0.0007833333333333334,0.644240210790073,0.2597098398190275,0.2475,399
oracle,atlas_like,uneven_propensity,68,60000,0.0007023592887015931,47,0.0007833333333333334,-0.289509147477098,0.613904109600294,0.615,399
oracle,atlas_like,uneven_propensity,69,60000,0.0007023592887015931,38,0.0006333333333333333,0.2410289470334006,0.4047663406481385,0.44,399
oracle,atlas_like,uneven_propensity,70,60000,0.0007023592887015931,48,0.0008,-0.643587979393772,0.7400786764281444,0.72,399
oracle,atlas_like,uneven_propensity,71,60000,0.0007023592887015931,36,0.0006,-0.17431545570801243,0.5691912233510406,0.6,399
oracle,atlas_like,uneven_propensity,72,60000,0.0007023592887015931,56,0.0009333333333333333,-0.4463769554179904,0.6723375119373142,0.665,399
oracle,atlas_like,uneven_propensity,73,60000,0.0007023592887015931,44,0.0007333333333333333,0.9056721825092656,0.18255469518210754,0.19,399
oracle,atlas_like,uneven_propensity,74,60000,0.0007023592887015931,39,0.00065,0.16679298987708743,0.4337664673443744,0.4325,399
oracle,atlas_like,uneven_propensity,75,60000,0.0007023592887015931,53,0.0008833333333333333,0.8266717087561413,0.20421158044930998,0.1875,399
oracle,atlas_like,uneven_propensity,76,60000,0.0007023592887015931,46,0.0007666666666666667,-0.32495735813180787,0.6273933275128789,0.62,399
oracle,atlas_like,uneven_propensity,77,60000,0.0007023592887015931,50,0.0008333333333333334,-0.1338382554987194,0.553234762097613,0.56,399
oracle,atlas_like,uneven_propensity,78,60000,0.0007023592887015931,62,0.0010333333333333334,2.1501405742694333,0.01577204851299151,0.0175,399
oracle,atlas_like,uneven_propensity,79,60000,0.0007023592887015931,31,0.0005166666666666667,-1.6358818263842438,0.9490678388893771,0.945,399
oracle,atlas_like,uneven_propensity,80,60000,0.0007023592887015931,44,0.0007333333333333333,1.8300016371871735,0.03362484701344589,0.0525,399
oracle,atlas_like,uneven_propensity,81,60000,0.0007023592887015931,46,0.0007666666666666667,-0.18991657005227208,0.575312746124054,0.6225,399
oracle,atlas_like,uneven_propensity,82,60000,0.0007023592887015931,37,0.0006166666666666666,-1.4267742477524537,0.9231775118369964,0.935,399
oracle,atlas_like,uneven_propensity,83,60000,0.0007023592887015931,36,0.0006,1.502994701599526,0.06642020515121587,0.09,399
oracle,atlas_like,uneven_propensity,84,60000,0.0007023592887015931,44,0.0007333333333333333,0.10109792997558345,0.4597363606342171,0.47,399
oracle,atlas_like,uneven_propensity,85,60000,0.0007023592887015931,38,0.0006333333333333333,0.23912568884553181,0.4055040613479957,0.3625,399
oracle,atlas_like,uneven_propensity,86,60000,0.0007023592887015931,40,0.0006666666666666666,1.6638527793048044,0.04807092677324245,0.0575,399
oracle,atlas_like,uneven_propensity,87,60000,0.0007023592887015931,50,0.0008333333333333334,-1.039653982945642,0.8507496564811174,0.835,399
oracle,atlas_like,uneven_propensity,88,60000,0.0007023592887015931,42,0.0007,1.1151823845453392,0.13238613657610676,0.155,399
oracle,atlas_like,uneven_propensity,89,60000,0.0007023592887015931,32,0.0005333333333333334,-0.7659510699825733,0.7781472915975522,0.7725,399
oracle,atlas_like,uneven_propensity,90,60000,0.0007023592887015931,39,0.00065,0.4049355981403865,0.34276242538018725,0.3725,399
oracle,atlas_like,uneven_propensity,91,60000,0.0007023592887015931,42,0.0007,-0.7830123313717237,0.7831900646447912,0.8,399
oracle,atlas_like,uneven_propensity,92,60000,0.0007023592887015931,36,0.0006,-0.1717201784607916,0.5681712393295635,0.555,399
oracle,atlas_like,uneven_propensity,93,60000,0.0007023592887015931,41,0.0006833333333333333,-0.5332336196996144,0.7030640641875058,0.6925,399
oracle,atlas_like,uneven_propensity,94,60000,0.0007023592887015931,55,0.0009166666666666666,-1.2639089518807545,0.8968686458204622,0.885,399
oracle,atlas_like,uneven_propensity,95,60000,0.0007023592887015931,43,0.0007166666666666667,0.6620956686677627,0.25395495575737415,0.255,399
oracle,atlas_like,uneven_propensity,96,60000,0.0007023592887015931,42,0.0007,0.5402975131210099,0.2944959365777162,0.27,399
oracle,atlas_like,uneven_propensity,97,60000,0.0007023592887015931,43,0.0007166666666666667,1.5590963668892734,0.05948678671541359,0.055,399
oracle,atlas_like,uneven_propensity,98,60000,0.0007023592887015931,33,0.00055,-0.03411104348177677,0.5136056989070488,0.515,399
oracle,atlas_like,uneven_propensity,99,60000,0.0007023592887015931,47,0.0007833333333333334,0.33763672246936266,0.36781848255330557,0.36,399
oracle,atlas_like,heteroskedastic,0,60000,0.0007023592887015931,36,0.0006,2.107623445902665,0.017531786942545157,0.02,399
oracle,atlas_like,heteroskedastic,1,60000,0.0007023592887015931,56,0.0009333333333333333,-0.7476995251654746,0.7726792911786312,0.725,399
oracle,atlas_like,heteroskedastic,2,60000,0.0007023592887015931,30,0.0005,-0.6466375994268989,0.7410667412132474,0.7125,399
oracle,atlas_like,heteroskedastic,3,60000,0.0007023592887015931,38,0.0006333333333333333,0.5222362030281812,0.30075294110298445,0.3125,399
oracle,atlas_like,heteroskedastic,4,60000,0.0007023592887015931,45,0.00075,0.9117149240581047,0.18095940281367195,0.18,399
oracle,atlas_like,heteroskedastic,5,60000,0.0007023592887015931,52,0.0008666666666666666,0.2113499151915983,0.41630711789981106,0.3725,399
oracle,atlas_like,heteroskedastic,6,60000,0.0007023592887015931,45,0.00075,-0.7058392815801298,0.7598559547147161,0.79,399
oracle,atlas_like,heteroskedastic,7,60000,0.0007023592887015931,40,0.0006666666666666666,0.6029454404739127,0.27327249270339726,0.2975,399
oracle,atlas_like,heteroskedastic,8,60000,0.0007023592887015931,36,0.0006,0.8678277960719277,0.19274430545939075,0.225,399
oracle,atlas_like,heteroskedastic,9,60000,0.0007023592887015931,48,0.0008,-0.11715678017319715,0.5466320922928697,0.5425,399
oracle,atlas_like,heteroskedastic,10,60000,0.0007023592887015931,37,0.0006166666666666666,0.9641612169550453,0.16748255255288375,0.2,399
oracle,atlas_like,heteroskedastic,11,60000,0.0007023592887015931,38,0.0006333333333333333,-1.5934989406053592,0.9444758471016592,0.9525,399
oracle,atlas_like,heteroskedastic,12,60000,0.0007023592887015931,31,0.0005166666666666667,-0.1742466132662924,0.5691641731356667,0.5225,399
oracle,atlas_like,heteroskedastic,13,60000,0.0007023592887015931,42,0.0007,-0.13406923907768978,0.553326088167036,0.605,399
oracle,atlas_like,heteroskedastic,14,60000,0.0007023592887015931,43,0.0007166666666666667,-1.063792359035663,0.856288613234936,0.8375,399
oracle,atlas_like,heteroskedastic,15,60000,0.0007023592887015931,38,0.0006333333333333333,-1.319859227873756,0.9065589887407723,0.9275,399
oracle,atlas_like,heteroskedastic,16,60000,0.0007023592887015931,44,0.0007333333333333333,0.052315676226138766,0.4791385812997432,0.525,399
oracle,atlas_like,heteroskedastic,17,60000,0.0007023592887015931,54,0.0009,0.9646858097864062,0.16735110242660972,0.17,399
oracle,atlas_like,heteroskedastic,18,60000,0.0007023592887015931,37,0.0006166666666666666,-0.4869484576420835,0.6868525712283657,0.6725,399
oracle,atlas_like,heteroskedastic,19,60000,0.0007023592887015931,43,0.0007166666666666667,0.09471865516740906,0.4622691499581426,0.5025,399
oracle,atlas_like,heteroskedastic,20,60000,0.0007023592887015931,34,0.0005666666666666667,-0.5034631861624959,0.6926806715791108,0.725,399
oracle,atlas_like,heteroskedastic,21,60000,0.0007023592887015931,34,0.0005666666666666667,0.06465466069684514,0.4742244813846463,0.555,399
oracle,atlas_like,heteroskedastic,22,60000,0.0007023592887015931,29,0.00048333333333333334,1.6571700181478202,0.04874255315884152,0.0575,399
oracle,atlas_like,heteroskedastic,23,60000,0.0007023592887015931,39,0.00065,2.018971283846338,0.021745102129598546,0.03,399
oracle,atlas_like,heteroskedastic,24,60000,0.0007023592887015931,34,0.0005666666666666667,-1.1479802338626814,0.8745116381079342,0.8775,399
oracle,atlas_like,heteroskedastic,25,60000,0.0007023592887015931,46,0.0007666666666666667,-0.02892461955521748,0.5115376448657495,0.505,399
oracle,atlas_like,heteroskedastic,26,60000,0.0007023592887015931,47,0.0007833333333333334,-1.440066150592221,0.9250756576804648,0.91,399
oracle,atlas_like,heteroskedastic,27,60000,0.0007023592887015931,31,0.0005166666666666667,-0.0065817521104121835,0.502625720238487,0.5025,399
oracle,atlas_like,heteroskedastic,28,60000,0.0007023592887015931,46,0.0007666666666666667,0.5652419247673858,0.2859546120165819,0.3275,399
oracle,atlas_like,heteroskedastic,29,60000,0.0007023592887015931,46,0.0007666666666666667,0.3607075968547074,0.35915902253153514,0.3475,399
oracle,atlas_like,heteroskedastic,30,60000,0.0007023592887015931,48,0.0008,-0.2068140058821074,0.5819224412444391,0.6025,399
oracle,atlas_like,heteroskedastic,31,60000,0.0007023592887015931,44,0.0007333333333333333,-1.9038156446985013,0.9715329008601157,0.9775,399
oracle,atlas_like,heteroskedastic,32,60000,0.0007023592887015931,28,0.00046666666666666666,0.19479786129076765,0.4227755983303061,0.4225,399
oracle,atlas_like,heteroskedastic,33,60000,0.0007023592887015931,48,0.0008,0.6491685042996495,0.25811473348831904,0.2075,399
oracle,atlas_like,heteroskedastic,34,60000,0.0007023592887015931,42,0.0007,0.49525186002067184,0.31021117377171403,0.29,399
oracle,atlas_like,heteroskedastic,35,60000,0.0007023592887015931,34,0.0005666666666666667,0.2531672869885379,0.40006947220794487,0.3975,399
oracle,atlas_like,heteroskedastic,36,60000,0.0007023592887015931,39,0.00065,-1.7234127098948888,0.9575930409503933,0.955,399
oracle,atlas_like,heteroskedastic,37,60000,0.0007023592887015931,50,0.0008333333333333334,-1.5099473850179836,0.9344715748697693,0.9425,399
oracle,atlas_like,heteroskedastic,38,60000,0.0007023592887015931,31,0.0005166666666666667,0.4163587714907429,0.33857374628028564,0.39,399
oracle,atlas_like,heteroskedastic,39,60000,0.0007023592887015931,50,0.0008333333333333334,-0.9147973058131731,0.8198509752706964,0.8275,399
oracle,atlas_like,heteroskedastic,40,60000,0.0007023592887015931,43,0.0007166666666666667,2.3058406579894717,0.010559768731735449,0.0075,399
oracle,atlas_like,heteroskedastic,41,60000,0.0007023592887015931,41,0.0006833333333333333,-1.3257682973065552,0.9075417714765095,0.915,399
oracle,atlas_like,heteroskedastic,42,60000,0.0007023592887015931,40,0.0006666666666666666,-0.7818037084981782,0.7828350293672965,0.7775,399
oracle,atlas_like,heteroskedastic,43,60000,0.0007023592887015931,51,0.00085,-0.006071020518990356,0.502421971892314,0.525,399
oracle,atlas_like,heteroskedastic,44,60000,0.0007023592887015931,42,0.0007,0.7604299609515807,0.22349880997084165,0.2,399
oracle,atlas_like,heteroskedastic,45,60000,0.0007023592887015931,36,0.0006,-1.2210708930383343,0.8889704104236841,0.87,399
oracle,atlas_like,heteroskedastic,46,60000,0.0007023592887015931,47,0.0007833333333333334,-1.1436499528423494,0.8736155817442965,0.8825,399
oracle,atlas_like,heteroskedastic,47,60000,0.0007023592887015931,41,0.0006833333333333333,0.4701295677360704,0.31913122531530147,0.28,399
oracle,atlas_like,heteroskedastic,48,60000,0.0007023592887015931,46,0.0007666666666666667,-0.05573844061341017,0.522224912046673,0.55,399
oracle,atlas_like,heteroskedastic,49,60000,0.0007023592887015931,39,0.00065,1.0620466441260756,0.14410725522765488,0.1475,399
oracle,atlas_like,heteroskedastic,50,60000,0.0007023592887015931,49,0.0008166666666666667,0.9029972889966776,0.18326366687865897,0.185,399
oracle,atlas_like,heteroskedastic,51,60000,0.0007023592887015931,50,0.0008333333333333334,-0.050580244081816494,0.520169997194787,0.49,399
oracle,atlas_like,heteroskedastic,52,60000,0.0007023592887015931,45,0.00075,1.5506356783938269,0.06049450844895631,0.0925,399
oracle,atlas_like,heteroskedastic,53,60000,0.0007023592887015931,37,0.0006166666666666666,-0.13426631382354706,0.5534040051583788,0.5725,399
oracle,atlas_like,heteroskedastic,54,60000,0.0007023592887015931,32,0.0005333333333333334,1.79019563850342,0.03671123300773435,0.0425,399
oracle,atlas_like,heteroskedastic,55,60000,0.0007023592887015931,34,0.0005666666666666667,0.5265195854895565,0.29926362381834154,0.3175,399
oracle,atlas_like,heteroskedastic,56,60000,0.0007023592887015931,42,0.0007,0.4862562333322838,0.313392752966565,0.33,399
oracle,atlas_like,heteroskedastic,57,60000,0.0007023592887015931,31,0.0005166666666666667,1.1279052690531222,0.12967996419800065,0.15,399
oracle,atlas_like,heteroskedastic,58,60000,0.0007023592887015931,47,0.0007833333333333334,-0.22361439646298076,0.5884713197196053,0.56,399
oracle,atlas_like,heteroskedastic,59,60000,0.0007023592887015931,39,0.00065,-0.5118159479889797,0.6956100861142731,0.6725,399
oracle,atlas_like,heteroskedastic,60,60000,0.0007023592887015931,39,0.00065,-2.6078434389233682,0.9954442691335835,0.9975,399
oracle,atlas_like,heteroskedastic,61,60000,0.0007023592887015931,37,0.0006166666666666666,-0.7627967198627885,0.7772076811814894,0.8,399
oracle,atlas_like,heteroskedastic,62,60000,0.0007023592887015931,43,0.0007166666666666667,-0.1929932519205989,0.5765178735344874,0.575,399
oracle,atlas_like,heteroskedastic,63,60000,0.0007023592887015931,42,0.0007,-1.7440587426426433,0.9594255763803128,0.9575,399
oracle,atlas_like,heteroskedastic,64,60000,0.0007023592887015931,34,0.0005666666666666667,0.13663680679990958,0.4456589408580671,0.44,399
oracle,atlas_like,heteroskedastic,65,60000,0.0007023592887015931,39,0.00065,1.1514682622734247,0.12476982242275686,0.12,399
oracle,atlas_like,heteroskedastic,66,60000,0.0007023592887015931,46,0.0007666666666666667,0.5474413961118851,0.29203776099371226,0.25,399
oracle,atlas_like,heteroskedastic,67,60000,0.0007023592887015931,45,0.00075,-0.2739899485577333,0.6079538269557033,0.665,399
oracle,atlas_like,heteroskedastic,68,60000,0.0007023592887015931,44,0.0007333333333333333,-1.294594849053615,0.9022699848853402,0.8775,399
oracle,atlas_like,heteroskedastic,69,60000,0.0007023592887015931,47,0.0007833333333333334,-0.5007536168444024,0.6917277336279133,0.715,399
oracle,atlas_like,heteroskedastic,70,60000,0.0007023592887015931,47,0.0007833333333333334,-1.2873809440523365,0.9010192285313348,0.925,399
oracle,atlas_like,heteroskedastic,71,60000,0.0007023592887015931,46,0.0007666666666666667,0.3603651756522112,0.35928703271065954,0.3775,399
oracle,atlas_like,heteroskedastic,72,60000,0.0007023592887015931,41,0.0006833333333333333,2.159591654398646,0.01540214753054176,0.02,399
oracle,atlas_like,heteroskedastic,73,60000,0.0007023592887015931,39,0.00065,-1.1313814495054437,0.8710527120657489,0.8625,399
oracle,atlas_like,heteroskedastic,74,60000,0.0007023592887015931,42,0.0007,-0.18822976993717364,0.5746517317333132,0.5675,399
oracle,atlas_like,heteroskedastic,75,60000,0.0007023592887015931,44,0.0007333333333333333,1.04759602951048,0.14741238377770216,0.14,399
oracle,atlas_like,heteroskedastic,76,60000,0.0007023592887015931,42,0.0007,-0.34918320848099155,0.6365241142629057,0.605,399
oracle,atlas_like,heteroskedastic,77,60000,0.0007023592887015931,44,0.0007333333333333333,-0.5849029006821885,0.7206934959647215,0.7425,399
oracle,atlas_like,heteroskedastic,78,60000,0.0007023592887015931,38,0.0006333333333333333,1.0725576099688263,0.141734826357157,0.1275,399
oracle,atlas_like,heteroskedastic,79,60000,0.0007023592887015931,49,0.0008166666666666667,0.11426672815698913,0.45451317839657673,0.4425,399
oracle,atlas_like,heteroskedastic,80,60000,0.0007023592887015931,35,0.0005833333333333334,-0.15078163428160798,0.5599260128323787,0.5625,399
oracle,atlas_like,heteroskedastic,81,60000,0.0007023592887015931,42,0.0007,-0.25211612762390534,0.5995243477566092,0.59,399
oracle,atlas_like,heteroskedastic,82,60000,0.0007023592887015931,34,0.0005666666666666667,-0.8221551405217152,0.7945056968709037,0.8,399
oracle,atlas_like,heteroskedastic,83,60000,0.0007023592887015931,42,0.0007,-0.7957147814466717,0.7869010833216461,0.775,399
oracle,atlas_like,heteroskedastic,84,60000,0.0007023592887015931,32,0.0005333333333333334,-1.3054837865166342,0.9041359177516295,0.8975,399
oracle,atlas_like,heteroskedastic,85,60000,0.0007023592887015931,56,0.0009333333333333333,-0.37955326929068683,0.6478614725196853,0.66,399
oracle,atlas_like,heteroskedastic,86,60000,0.0007023592887015931,37,0.0006166666666666666,0.8624565671873979,0.19421816189634666,0.1825,399
oracle,atlas_like,heteroskedastic,87,60000,0.0007023592887015931,41,0.0006833333333333333,1.1871940793438545,0.11757553786014835,0.12,399
oracle,atlas_like,heteroskedastic,88,60000,0.0007023592887015931,29,0.00048333333333333334,-0.3324252911512446,0.6302159281092492,0.6075,399
oracle,atlas_like,heteroskedastic,89,60000,0.0007023592887015931,37,0.0006166666666666666,0.609702587881265,0.2710294199775476,0.2625,399
oracle,atlas_like,heteroskedastic,90,60000,0.0007023592887015931,40,0.0006666666666666666,0.3317467558957588,0.3700402459993603,0.3925,399
oracle,atlas_like,heteroskedastic,91,60000,0.0007023592887015931,39,0.00065,0.088858386883803,0.4645972275667277,0.48,399
oracle,atlas_like,heteroskedastic,92,60000,0.0007023592887015931,52,0.0008666666666666666,-1.2778405141411644,0.8993471669906984,0.8925,399
oracle,atlas_like,heteroskedastic,93,60000,0.0007023592887015931,42,0.0007,1.5786651865108747,0.057206437030492434,0.055,399
oracle,atlas_like,heteroskedastic,94,60000,0.0007023592887015931,43,0.0007166666666666667,0.005515143821707309,0.49779978710094197,0.495,399
oracle,atlas_like,heteroskedastic,95,60000,0.0007023592887015931,44,0.0007333333333333333,1.1474985906234723,0.1255878076414379,0.125,399
oracle,atlas_like,heteroskedastic,96,60000,0.0007023592887015931,34,0.0005666666666666667,0.21388127903686086,0.4153198197984492,0.4375,399
oracle,atlas_like,heteroskedastic,97,60000,0.0007023592887015931,31,0.0005166666666666667,0.6120732305855424,0.27024465390093433,0.2675,399
oracle,atlas_like,heteroskedastic,98,60000,0.0007023592887015931,45,0.00075,1.1203116089499048,0.13129049837523765,0.15,399
oracle,atlas_like,heteroskedastic,99,60000,0.0007023592887015931,35,0.0005833333333333334,0.14792019976015885,0.4412028732345548,0.4325,399
oracle,atlas_like,tail_difficulty,0,60000,0.0007023592887015931,45,0.00075,0.221836784372766,0.4122204715092119,0.44,399
oracle,atlas_like,tail_difficulty,1,60000,0.0007023592887015931,45,0.00075,0.4395531178188454,0.33013040119270165,0.3575,399
oracle,atlas_like,tail_difficulty,2,60000,0.0007023592887015931,38,0.0006333333333333333,-1.4313149165155534,0.9238300096177586,0.9125,399
oracle,atlas_like,tail_difficulty,3,60000,0.0007023592887015931,39,0.00065,0.9076477193828811,0.18203218692872192,0.2275,399
oracle,atlas_like,tail_difficulty,4,60000,0.0007023592887015931,43,0.0007166666666666667,1.1912579864625905,0.11677616091349402,0.105,399
oracle,atlas_like,tail_difficulty,5,60000,0.0007023592887015931,35,0.0005833333333333334,-1.796385224357558,0.9637833639361322,0.965,399
oracle,atlas_like,tail_difficulty,6,60000,0.0007023592887015931,44,0.0007333333333333333,0.2104584730645588,0.4166549297469482,0.4425,399
oracle,atlas_like,tail_difficulty,7,60000,0.0007023592887015931,46,0.0007666666666666667,-0.5478945099249153,0.7081178306185067,0.6975,399
oracle,atlas_like,tail_difficulty,8,60000,0.0007023592887015931,31,0.0005166666666666667,-0.05868583705977904,0.5233988298581712,0.56,399
oracle,atlas_like,tail_difficulty,9,60000,0.0007023592887015931,38,0.0006333333333333333,-0.917886043153547,0.8206607353695468,0.8225,399
oracle,atlas_like,tail_difficulty,10,60000,0.0007023592887015931,34,0.0005666666666666667,1.3163404599249917,0.09402989833347952,0.11,399
oracle,atlas_like,tail_difficulty,11,60000,0.0007023592887015931,39,0.00065,0.7844714462457433,0.21638176504450962,0.2,399
oracle,atlas_like,tail_difficulty,12,60000,0.0007023592887015931,43,0.0007166666666666667,-0.18965667193528069,0.5752109123640505,0.625,399
oracle,atlas_like,tail_difficulty,13,60000,0.0007023592887015931,34,0.0005666666666666667,-1.2764282450496691,0.8990979115138092,0.8775,399
oracle,atlas_like,tail_difficulty,14,60000,0.0007023592887015931,33,0.00055,-0.6640675416035958,0.7466764583174987,0.7375,399
oracle,atlas_like,tail_difficulty,15,60000,0.0007023592887015931,38,0.0006333333333333333,1.9787928803575894,0.02391966521169813,0.025,399
oracle,atlas_like,tail_difficulty,16,60000,0.0007023592887015931,47,0.0007833333333333334,-0.053420902292773347,0.5213017243156548,0.5575,399
oracle,atlas_like,tail_difficulty,17,60000,0.0007023592887015931,37,0.0006166666666666666,-0.7587230921155718,0.775990889897251,0.7875,399
oracle,atlas_like,tail_difficulty,18,60000,0.0007023592887015931,34,0.0005666666666666667,-2.7157959770358078,0.9966941675763891,0.9925,399
oracle,atlas_like,tail_difficulty,19,60000,0.0007023592887015931,44,0.0007333333333333333,0.8660630977806831,0.1932277802845142,0.21,399
oracle,atlas_like,tail_difficulty,20,60000,0.0007023592887015931,40,0.0006666666666666666,-0.736124343578943,0.7691724854108101,0.7425,399
oracle,atlas_like,tail_difficulty,21,60000,0.0007023592887015931,42,0.0007,1.7238153008479584,0.04237059575405126,0.03,399
oracle,atlas_like,tail_difficulty,22,60000,0.0007023592887015931,42,0.0007,1.1803905591657367,0.11892245753740904,0.12,399
oracle,atlas_like,tail_difficulty,23,60000,0.0007023592887015931,49,0.0008166666666666667,1.0400209242696246,0.14916508973870807,0.1625,399
oracle,atlas_like,tail_difficulty,24,60000,0.0007023592887015931,29,0.00048333333333333334,-1.5249347725218962,0.9363623161401744,0.9375,399
oracle,atlas_like,tail_difficulty,25,60000,0.0007023592887015931,47,0.0007833333333333334,0.39314289949222264,0.3471069702937358,0.315,399
oracle,atlas_like,tail_difficulty,26,60000,0.0007023592887015931,36,0.0006,0.3643378853726418,0.35780285633263437,0.35,399
oracle,atlas_like,tail_difficulty,27,60000,0.0007023592887015931,42,0.0007,-1.8985497048415683,0.9711881466856805,0.9775,399
oracle,atlas_like,tail_difficulty,28,60000,0.0007023592887015931,43,0.0007166666666666667,-0.45849823848135257,0.6767027361187855,0.6875,399
oracle,atlas_like,tail_difficulty,29,60000,0.0007023592887015931,36,0.0006,-0.2692749140348095,0.6061409324217653,0.545,399
oracle,atlas_like,tail_difficulty,30,60000,0.0007023592887015931,45,0.00075,0.936436397833401,0.1745242725585151,0.205,399
oracle,atlas_like,tail_difficulty,31,60000,0.0007023592887015931,36,0.0006,0.024991140668772303,0.4900310150626405,0.555,399
oracle,atlas_like,tail_difficulty,32,60000,0.0007023592887015931,42,0.0007,-0.07187777984977285,0.528650413293451,0.57,399
oracle,atlas_like,tail_difficulty,33,60000,0.0007023592887015931,40,0.0006666666666666666,-0.8887638489860846,0.8129349958058292,0.845,399
oracle,atlas_like,tail_difficulty,34,60000,0.0007023592887015931,48,0.0008,0.33482651033325583,0.36887798064626465,0.335,399
oracle,atlas_like,tail_difficulty,35,60000,0.0007023592887015931,36,0.0006,-0.9153932738867924,0.8200073959230223,0.82,399
oracle,atlas_like,tail_difficulty,36,60000,0.0007023592887015931,42,0.0007,-0.8436699332685569,0.8005730633118715,0.81,399
oracle,atlas_like,tail_difficulty,37,60000,0.0007023592887015931,45,0.00075,0.9894987897999353,0.16120958083728443,0.1475,399
oracle,atlas_like,tail_difficulty,38,60000,0.0007023592887015931,44,0.0007333333333333333,-1.1621744125035596,0.8774176869917985,0.8775,399
oracle,atlas_like,tail_difficulty,39,60000,0.0007023592887015931,44,0.0007333333333333333,0.8254974061549986,0.2045446273489892,0.2325,399
oracle,atlas_like,tail_difficulty,40,60000,0.0007023592887015931,54,0.0009,1.2988616806079432,0.09699570114157374,0.11,399
oracle,atlas_like,tail_difficulty,41,60000,0.0007023592887015931,48,0.0008,-0.9924588890958198,0.8395131378263188,0.865,399
oracle,atlas_like,tail_difficulty,42,60000,0.0007023592887015931,46,0.0007666666666666667,0.1387629545190242,0.44481873436045744,0.4575,399
oracle,atlas_like,tail_difficulty,43,60000,0.0007023592887015931,37,0.0006166666666666666,1.833723045298565,0.03334755797903289,0.035,399
oracle,atlas_like,tail_difficulty,44,60000,0.0007023592887015931,44,0.0007333333333333333,-0.9424334176767047,0.8270146075827036,0.84,399
oracle,atlas_like,tail_difficulty,45,60000,0.0007023592887015931,44,0.0007333333333333333,0.7755702696996928,0.21900138006666064,0.23,399
oracle,atlas_like,tail_difficulty,46,60000,0.0007023592887015931,29,0.00048333333333333334,1.4957064939346418,0.06736507864936363,0.065,399
oracle,atlas_like,tail_difficulty,47,60000,0.0007023592887015931,42,0.0007,-0.33965284942277624,0.6329410132310442,0.64,399
oracle,atlas_like,tail_difficulty,48,60000,0.0007023592887015931,50,0.0008333333333333334,-1.1367128777773388,0.8721708329469957,0.88,399
oracle,atlas_like,tail_difficulty,49,60000,0.0007023592887015931,31,0.0005166666666666667,-0.820795112009684,0.7941185083558466,0.7925,399
oracle,atlas_like,tail_difficulty,50,60000,0.0007023592887015931,45,0.00075,-0.5406110515434773,0.705612150584644,0.74,399
oracle,atlas_like,tail_difficulty,51,60000,0.0007023592887015931,46,0.0007666666666666667,1.464398694489996,0.0715425223114623,0.075,399
oracle,atlas_like,tail_difficulty,52,60000,0.0007023592887015931,43,0.0007166666666666667,-0.8658196204795716,0.8067054561191893,0.8125,399
oracle,atlas_like,tail_difficulty,53,60000,0.0007023592887015931,42,0.0007,-0.08232201365834099,0.5328046752683591,0.485,399
oracle,atlas_like,tail_difficulty,54,60000,0.0007023592887015931,40,0.0006666666666666666,-0.428300367898362,0.6657837744406527,0.645,399
oracle,atlas_like,tail_difficulty,55,60000,0.0007023592887015931,39,0.00065,-1.221305634894807,0.8890148396501745,0.8825,399
oracle,atlas_like,tail_difficulty,56,60000,0.0007023592887015931,39,0.00065,0.9850023840416058,0.16231144996193936,0.165,399
oracle,atlas_like,tail_difficulty,57,60000,0.0007023592887015931,45,0.00075,-0.2680131210727946,0.60565539052732,0.6,399
oracle,atlas_like,tail_difficulty,58,60000,0.0007023592887015931,39,0.00065,0.2286423023424445,0.40957347141665806,0.4375,399
oracle,atlas_like,tail_difficulty,59,60000,0.0007023592887015931,35,0.0005833333333333334,-1.6935800052046586,0.9548274399119426,0.9425,399
oracle,atlas_like,tail_difficulty,60,60000,0.0007023592887015931,28,0.00046666666666666666,1.582372824757665,0.05678224234108398,0.0475,399
oracle,atlas_like,tail_difficulty,61,60000,0.0007023592887015931,35,0.0005833333333333334,0.5526487362998056,0.2902519813479584,0.285,399
oracle,atlas_like,tail_difficulty,62,60000,0.0007023592887015931,39,0.00065,-1.3019859437664663,0.9035394046386069,0.905,399
oracle,atlas_like,tail_difficulty,63,60000,0.0007023592887015931,36,0.0006,-0.9539878193068252,0.8299550959383004,0.805,399
oracle,atlas_like,tail_difficulty,64,60000,0.0007023592887015931,44,0.0007333333333333333,-1.240224703824431,0.8925538532504664,0.9025,399
oracle,atlas_like,tail_difficulty,65,60000,0.0007023592887015931,54,0.0009,0.9598556691057446,0.16856393003582365,0.15,399
oracle,atlas_like,tail_difficulty,66,60000,0.0007023592887015931,35,0.0005833333333333334,0.6481347946905041,0.2584488855397582,0.265,399
oracle,atlas_like,tail_difficulty,67,60000,0.0007023592887015931,43,0.0007166666666666667,-0.6865144702872166,0.75380562870699,0.7525,399
oracle,atlas_like,tail_difficulty,68,60000,0.0007023592887015931,46,0.0007666666666666667,0.0825629387360783,0.4670995356136274,0.4625,399
oracle,atlas_like,tail_difficulty,69,60000,0.0007023592887015931,42,0.0007,-0.8803001340560955,0.8106516299897172,0.7925,399
